Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-696-SE,5.4,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,5.5,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,5.6,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,5.7,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,5.8,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,5.9,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.0,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.1,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.2,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.3,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.4,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.5,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.6,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.7,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.8,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,6.9,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.0,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.1,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.2,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.3,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.4,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.5,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.6,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.7,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.8,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,7.9,RIACHU,MARUIM,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-696-SE,8.0,RIACHU,MARUIM,,False,False,True,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,8.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,9.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,10.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,11.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,12.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,13.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,14.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,15.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,16.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,17.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.0,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.1,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.2,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.3,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.4,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.5,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.6,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.7,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.8,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-696-SE,18.9,RIACHU,MARUIM,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,GROSSEIRO,SUBARREDONDADO,,,,,,,,,,,
