TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
38.399983398616314,,,,83.43859100341797,,,,,,
38.49998340010643,,,,81.0849609375,,,,,,
38.599983401596546,,,,80.57907104492188,,,,,,
38.69998340308666,,,,82.28582763671875,,,,,,
38.79998340457678,,,,83.84330749511719,,,,,,
38.899983406066895,,,,85.2962875366211,,,,,,
38.99998340755701,,,,85.59484100341797,,,,,,
39.09998340904713,,,,85.2962875366211,,,,,,
39.19998341053724,,,,82.54292297363281,,,,,,
39.29998341202736,,,,79.38318634033203,,,,,,
39.399983413517475,,,,74.8301773071289,,,,,,
39.49998341500759,,,,58.54219436645508,,,,,,
39.59998341649771,,,,50.82945251464844,,,,,,
39.69998341798782,,,,43.241111755371094,,,,,,
39.79998341947794,,,,38.16563034057617,,,,,,
39.899983420968056,,,,34.93125534057617,,,,,,
39.99998342245817,,,,34.53317642211914,,,,,,
40.09998342394829,,,,34.732215881347656,,,,,,
40.199983425438404,,,,41.27560806274414,,,,,,
40.29998342692852,,,,47.843875885009766,,,,,,
40.399983428418636,,,,55.979576110839844,,,,,,
40.49998342990875,,,,72.12657165527344,,,,,,
40.59998343139887,,,,80.66034698486328,,,,,,
40.699983432888985,,,,86.8305435180664,,,,,,
40.7999834343791,,,,93.59784698486328,,,,,,
40.89998343586922,,,,95.31455993652344,,,,,,
40.99998343735933,,,,98.67333221435547,,,,,,
41.09998343884945,,,,99.69340515136719,,,,,,
41.199983440339565,,,,96.38439178466797,,,,,,
41.29998344182968,,,,90.13955688476562,,,,,,
41.3999834433198,,,,83.52152252197266,,,,,,
41.499983444809914,,,,74.34087371826172,,,,,,
41.59998344630003,,,,73.3456802368164,,,,,,
41.699983447790146,,,,75.8585433959961,,,,,,
41.79998344928026,,,,87.10421752929688,,,,,,
41.89998345077038,,,,93.9212875366211,,,,,,
41.999983452260494,,,,98.25037384033203,,,,,,
42.09998345375061,,,,100.6885986328125,,,,,,
42.19998345524073,,,,98.7728500366211,,,,,,
42.29998345673084,,,,95.36929321289062,,,,,,
42.39998345822096,,,,86.25332641601562,,,,,,
42.499983459711075,,,,83.06539916992188,,,,,,
42.59998346120119,,,,82.66566467285156,,,,,,
42.69998346269131,,,,80.11796569824219,,,,,,
42.79998346418142,,,,77.59847259521484,,,,,,
42.89998346567154,,,,76.25662231445312,,,,,,
42.999983467161655,,,,77.22195434570312,,,,,,
43.09998346865177,,,,84.98445892333984,,,,,,
43.19998347014189,,,,85.73583221435547,,,,,,
43.299983471632004,,,,84.56316375732422,,,,,,
43.39998347312212,,,,76.22676849365234,,,,,,
43.499983474612236,,,,75.17352294921875,,,,,,
43.59998347610235,,,,75.87015533447266,,,,,,
43.69998347759247,,,,82.07518005371094,,,,,,
43.799983479082584,,,,82.51140594482422,,,,,,
43.8999834805727,,,,80.53263092041016,,,,,,
43.99998348206282,,,,71.22592163085938,,,,,,
44.09998348355293,,,,67.73114013671875,,,,,,
44.19998348504305,,,,67.42428588867188,,,,,,
44.299983486533165,,,,74.97282409667969,,,,,,
44.39998348802328,,,,80.21417236328125,,,,,,
44.4999834895134,,,,85.69270324707031,,,,,,
44.59998349100351,,,,92.5462646484375,,,,,,
44.69998349249363,,,,105.36599731445312,,,,,,
44.799983493983746,,,,109.4462890625,,,,,,
44.89998349547386,,,,109.7448501586914,,,,,,
44.99998349696398,,,,102.87802124023438,,,,,,
45.099983498454094,,,,96.78246307373047,,,,,,
45.19998349994421,,,,89.46780395507812,,,,,,
45.299983501434326,,,,70.3352279663086,,,,,,
45.39998350292444,,,,60.880897521972656,,,,,,
45.49998350441456,,,,53.028831481933594,,,,,,
45.599983505904675,,,,49.067962646484375,,,,,,
45.69998350739479,,,,52.22272491455078,,,,,,
45.79998350888491,,,,58.99998474121094,,,,,,
45.89998351037502,,,,72.4068832397461,,,,,,
45.99998351186514,,,,78.92539978027344,,,,,,
46.099983513355255,,,,83.2445297241211,,,,,,
46.19998351484537,,,,87.62669372558594,,,,,,
46.29998351633549,,,,95.40910339355469,,,,,,
46.3999835178256,,,,98.82758331298828,,,,,,
46.49998351931572,,,,98.67830657958984,,,,,,
46.599983520805836,,,,87.97003936767578,,,,,,
46.69998352229595,,,,78.24202728271484,,,,,,
46.79998352378607,,,,70.20584869384766,,,,,,
46.899983525276184,,,,58.019718170166016,,,,,,
46.9999835267663,,,,55.18342208862305,,,,,,
47.099983528256416,,,,55.068973541259766,,,,,,
47.19998352974653,,,,60.502723693847656,,,,,,
47.29998353123665,,,,65.45878601074219,,,,,,
47.399983532726765,,,,70.5243148803711,,,,,,
47.49998353421688,,,,77.62998962402344,,,,,,
47.599983535707,,,,79.22229766845703,,,,,,
47.69998353719711,,,,79.61539459228516,,,,,,
47.79998353868723,,,,80.40657043457031,,,,,,
47.899983540177345,,,,81.82969665527344,,,,,,
47.99998354166746,,,,83.02393341064453,,,,,,
48.09998354315758,,,,83.31751251220703,,,,,,
48.199983544647694,,,,86.09907531738281,,,,,,
48.29998354613781,,,,87.26842498779297,,,,,,
48.399983547627926,,,,87.9600830078125,,,,,,
48.49998354911804,,,,87.72123718261719,,,,,,
48.59998355060816,,,,88.70648193359375,,,,,,
48.699983552098274,,,,89.49268341064453,,,,,,
48.79998355358839,,,,88.5522232055664,,,,,,
48.89998355507851,,,,86.67131042480469,,,,,,
48.99998355656862,,,,87.2286148071289,,,,,,
49.09998355805874,,,,86.84546661376953,,,,,,
49.199983559548855,,,,86.16376495361328,,,,,,
49.29998356103897,,,,85.08895111083984,,,,,,
49.39998356252909,,,,86.04434204101562,,,,,,
49.4999835640192,,,,91.71195983886719,,,,,,
49.59998356550932,,,,92.84481811523438,,,,,,
49.699983566999435,,,,91.6605453491211,,,,,,
49.79998356848955,,,,84.01746368408203,,,,,,
49.89998356997967,,,,81.97068786621094,,,,,,
49.999983571469784,,,,81.51289367675781,,,,,,
50.0999835729599,,,,83.34689331054688,,,,,,
50.199983574450016,,,,82.79705047607422,,,,,,
50.29998357594013,,,,82.55488586425781,,,,,,
50.39998357743025,,,,82.0456771850586,,,,,,
50.499983578920364,,,,83.91130828857422,,,,,,
50.59998358041048,,,,86.63237762451172,,,,,,
50.6999835819006,,,,92.33175659179688,,,,,,
50.79998358339071,,,,91.34883117675781,,,,,,
50.89998358488083,,,,88.37361907958984,,,,,,
50.999983586370945,,,,83.06585693359375,,,,,,
51.09998358786106,,,,69.96534729003906,,,,,,
51.19998358935118,,,,63.70061111450195,,,,,,
51.29998359084129,,,,60.15938186645508,,,,,,
51.39998359233141,,,,60.341835021972656,,,,,,
51.499983593821526,,,,61.46142578125,,,,,,
51.59998359531164,,,,61.31214904785156,,,,,,
51.69998359680176,,,,59.18077850341797,,,,,,
51.799983598291874,,,,59.47933578491211,,,,,,
51.89998359978199,,,,60.13450241088867,,,,,,
51.999983601272106,,,,66.2051773071289,,,,,,
52.09998360276222,,,,70.72501373291016,,,,,,
52.19998360425234,,,,75.7756118774414,,,,,,
52.299983605742455,,,,83.13174438476562,,,,,,
52.39998360723257,,,,84.4006118774414,,,,,,
52.49998360872269,,,,83.75373840332031,,,,,,
52.5999836102128,,,,82.55121612548828,,,,,,
52.69998361170292,,,,77.8821029663086,,,,,,
52.799983613193035,,,,73.1632308959961,,,,,,
52.89998361468315,,,,65.50025177001953,,,,,,
52.99998361617327,,,,47.5784912109375,,,,,,
53.09998361766338,,,,40.48774719238281,,,,,,
53.1999836191535,,,,35.11370849609375,,,,,,
53.299983620643616,,,,29.184019088745117,,,,,,
53.39998362213373,,,,28.362985610961914,,,,,,
53.49998362362385,,,,29.383056640625,,,,,,
53.599983625113964,,,,37.974884033203125,,,,,,
53.69998362660408,,,,44.136783599853516,,,,,,
53.799983628094196,,,,50.21575164794922,,,,,,
53.89998362958431,,,,55.672725677490234,,,,,,
53.99998363107443,,,,54.428733825683594,,,,,,
54.099983632564545,,,,49.635223388671875,,,,,,
54.19998363405466,,,,43.58113479614258,,,,,,
54.29998363554478,,,,32.14471435546875,,,,,,
54.39998363703489,,,,29.872360229492188,,,,,,
54.49998363852501,,,,29.101085662841797,,,,,,
54.599983640015125,,,,32.55937957763672,,,,,,
54.69998364150524,,,,35.02248001098633,,,,,,
54.79998364299536,,,,37.32801055908203,,,,,,
54.899983644485474,,,,39.67500686645508,,,,,,
54.99998364597559,,,,42.79327392578125,,,,,,
55.099983647465706,,,,46.48377990722656,,,,,,
55.19998364895582,,,,56.12055969238281,,,,,,
55.29998365044594,,,,60.109622955322266,,,,,,
55.399983651936054,,,,62.63077926635742,,,,,,
55.49998365342617,,,,67.25012969970703,,,,,,
55.59998365491629,,,,71.42993927001953,,,,,,
55.6999836564064,,,,76.22344970703125,,,,,,
55.79998365789652,,,,80.24568176269531,,,,,,
55.899983659386635,,,,80.54424285888672,,,,,,
55.99998366087675,,,,78.8772964477539,,,,,,
56.09998366236687,,,,74.0257339477539,,,,,,
56.19998366385698,,,,55.506858825683594,,,,,,
56.2999836653471,,,,43.74700164794922,,,,,,
56.399983666837215,,,,35.379093170166016,,,,,,
56.49998366832733,,,,29.407936096191406,,,,,,
56.59998366981745,,,,31.46466827392578,,,,,,
56.699983671307564,,,,34.69904327392578,,,,,,
56.79998367279768,,,,41.690269470214844,,,,,,
56.899983674287796,,,,49.021522521972656,,,,,,
56.99998367577791,,,,60.61551284790039,,,,,,
57.09998367726803,,,,85.10553741455078,,,,,,
57.199983678758144,,,,89.69171905517578,,,,,,
57.29998368024826,,,,92.8929214477539,,,,,,
57.39998368173838,,,,92.71876525878906,,,,,,
57.49998368322849,,,,92.53630828857422,,,,,,
57.59998368471861,,,,90.08150482177734,,,,,,
57.699983686208725,,,,88.45602416992188,,,,,,
57.79998368769884,,,,86.2417221069336,,,,,,
57.89998368918896,,,,86.02609252929688,,,,,,
57.99998369067907,,,,85.24652862548828,,,,,,
58.09998369216919,,,,84.74893188476562,,,,,,
58.199983693659306,,,,82.02873992919922,,,,,,
58.29998369514942,,,,75.40241241455078,,,,,,
58.39998369663954,,,,53.32572937011719,,,,,,
58.499983698129654,,,,43.5230827331543,,,,,,
58.59998369961977,,,,36.63137435913086,,,,,,
58.699983701109886,,,,30.768033981323242,,,,,,
58.7999837026,,,,30.477767944335938,,,,,,
58.89998370409012,,,,29.590389251708984,,,,,,
58.999983705580235,,,,27.575124740600586,,,,,,
59.09998370707035,,,,21.919113159179688,,,,,,
59.19998370856047,,,,21.935699462890625,,,,,,
59.29998371005058,,,,24.796878814697266,,,,,,
59.3999837115407,,,,32.50132751464844,,,,,,
59.499983713030815,,,,33.40529251098633,,,,,,
59.59998371452093,,,,32.13642120361328,,,,,,
59.69998371601105,,,,31.08317756652832,,,,,,
59.79998371750116,,,,32.67548370361328,,,,,,
59.89998371899128,,,,35.271278381347656,,,,,,
59.999983720481396,,,,44.725608825683594,,,,,,
60.09998372197151,,,,52.745201110839844,,,,,,
60.19998372346163,,,,62.18294143676758,,,,,,
60.299983724951744,,,,79.03486633300781,,,,,,
60.39998372644186,,,,85.87681579589844,,,,,,
60.499983727931976,,,,93.7056655883789,,,,,,
60.59998372942209,,,,99.32020568847656,,,,,,
60.69998373091221,,,,99.21239471435547,,,,,,
60.799983732402325,,,,94.83354949951172,,,,,,
60.89998373389244,,,,91.1181640625,,,,,,
60.99998373538256,,,,94.28619384765625,,,,,,
61.09998373687267,,,,96.87369537353516,,,,,,
61.19998373836279,,,,98.03475189208984,,,,,,
61.299983739852905,,,,92.17970275878906,,,,,,
61.39998374134302,,,,87.1788558959961,,,,,,
61.49998374283314,,,,80.27885437011719,,,,,,
61.599983744323254,,,,63.26935958862305,,,,,,
61.69998374581337,,,,54.27945327758789,,,,,,
61.799983747303486,,,,47.08919143676758,,,,,,
61.8999837487936,,,,38.207096099853516,,,,,,
61.99998375028372,,,,35.354209899902344,,,,,,
62.099983751773834,,,,33.836544036865234,,,,,,
62.19998375326395,,,,32.30228805541992,,,,,,
62.29998375475407,,,,33.71214294433594,,,,,,
62.39998375624418,,,,36.72260284423828,,,,,,
62.4999837577343,,,,40.5706787109375,,,,,,
62.599983759224415,,,,45.024166107177734,,,,,,
62.69998376071453,,,,46.30133056640625,,,,,,
62.79998376220465,,,,49.220558166503906,,,,,,
62.89998376369476,,,,60.764793395996094,,,,,,
62.99998376518488,,,,68.95854187011719,,,,,,
63.099983766674995,,,,75.70097351074219,,,,,,
63.19998376816511,,,,84.61624145507812,,,,,,
63.29998376965523,,,,86.58174133300781,,,,,,
63.399983771145344,,,,87.91696166992188,,,,,,
63.49998377263546,,,,92.10506439208984,,,,,,
63.599983774125576,,,,92.01383209228516,,,,,,
63.69998377561569,,,,93.44027709960938,,,,,,
63.79998377710581,,,,93.98763275146484,,,,,,
63.899983778595924,,,,95.28968048095703,,,,,,
63.99998378008604,,,,91.93090057373047,,,,,,
64.09998378157616,,,,85.38751220703125,,,,,,
64.19998378306627,,,,68.56875610351562,,,,,,
64.29998378455639,,,,60.05986404418945,,,,,,
64.3999837860465,,,,52.65397262573242,,,,,,
64.49998378753662,,,,39.31010055541992,,,,,,
64.59998378902674,,,,34.88978958129883,,,,,,
64.69998379051685,,,,32.459861755371094,,,,,,
64.79998379200697,,,,30.8592586517334,,,,,,
64.89998379349709,,,,30.801206588745117,,,,,,
64.9999837949872,,,,31.671998977661133,,,,,,
65.09998379647732,,,,36.85529327392578,,,,,,
65.19998379796743,,,,38.6715202331543,,,,,,
65.29998379945755,,,,38.6715202331543,,,,,,
65.39998380094767,,,,38.008056640625,,,,,,
65.49998380243778,,,,37.22019577026367,,,,,,
65.5999838039279,,,,37.17873001098633,,,,,,
65.69998380541801,,,,38.23197555541992,,,,,,
65.79998380690813,,,,42.453250885009766,,,,,,
65.89998380839825,,,,47.38774871826172,,,,,,
65.99998380988836,,,,53.408660888671875,,,,,,
66.09998381137848,,,,65.65782165527344,,,,,,
66.1999838128686,,,,70.7913589477539,,,,,,
66.29998381435871,,,,77.16888427734375,,,,,,
66.39998381584883,,,,91.37525177001953,,,,,,
66.49998381733894,,,,97.59520721435547,,,,,,
66.59998381882906,,,,100.55590057373047,,,,,,
66.69998382031918,,,,98.88066101074219,,,,,,
66.79998382180929,,,,96.09412384033203,,,,,,
66.89998382329941,,,,94.078857421875,,,,,,
66.99998382478952,,,,90.70349884033203,,,,,,
67.09998382627964,,,,82.36875915527344,,,,,,
67.19998382776976,,,,75.56828308105469,,,,,,
67.29998382925987,,,,69.31515502929688,,,,,,
67.39998383074999,,,,54.727291107177734,,,,,,
67.4999838322401,,,,49.97524642944336,,,,,,
67.59998383373022,,,,48.15073013305664,,,,,,
67.69998383522034,,,,47.19700241088867,,,,,,
67.79998383671045,,,,45.83690643310547,,,,,,
67.89998383820057,,,,44.27777099609375,,,,,,
67.99998383969069,,,,46.765750885009766,,,,,,
68.0999838411808,,,,52.67885208129883,,,,,,
68.19998384267092,,,,60.043277740478516,,,,,,
68.29998384416103,,,,76.11563873291016,,,,,,
68.39998384565115,,,,83.33907318115234,,,,,,
68.49998384714127,,,,87.86720275878906,,,,,,
68.59998384863138,,,,90.9522933959961,,,,,,
68.6999838501215,,,,92.95926666259766,,,,,,
68.79998385161161,,,,94.66767883300781,,,,,,
68.89998385310173,,,,95.41407775878906,,,,,,
68.99998385459185,,,,94.33595275878906,,,,,,
69.09998385608196,,,,90.50446319580078,,,,,,
69.19998385757208,,,,83.04051971435547,,,,,,
69.2999838590622,,,,72.96419525146484,,,,,,
69.39998386055231,,,,67.68138122558594,,,,,,
69.49998386204243,,,,64.81190490722656,,,,,,
69.59998386353254,,,,55.672725677490234,,,,,,
69.69998386502266,,,,55.44880676269531,,,,,,
69.79998386651278,,,,57.86214828491211,,,,,,
69.89998386800289,,,,68.7180404663086,,,,,,
69.99998386949301,,,,75.78390502929688,,,,,,
70.09998387098312,,,,82.02044677734375,,,,,,
70.19998387247324,,,,86.70613861083984,,,,,,
70.29998387396336,,,,90.65373992919922,,,,,,
70.39998387545347,,,,91.69039916992188,,,,,,
70.49998387694359,,,,91.08499145507812,,,,,,
70.5999838784337,,,,86.21683502197266,,,,,,
70.69998387992382,,,,84.31768035888672,,,,,,
70.79998388141394,,,,83.4302978515625,,,,,,
70.89998388290405,,,,87.5852279663086,,,,,,
70.99998388439417,,,,88.85409545898438,,,,,,
71.09998388588428,,,,89.51756286621094,,,,,,
71.1999838873744,,,,88.02477264404297,,,,,,
71.29998388886452,,,,85.84364318847656,,,,,,
71.39998389035463,,,,84.72405242919922,,,,,,
71.49998389184475,,,,85.32946014404297,,,,,,
71.59998389333487,,,,85.86852264404297,,,,,,
71.69998389482498,,,,84.69917297363281,,,,,,
71.7999838963151,,,,84.83186340332031,,,,,,
71.89998389780521,,,,88.2569808959961,,,,,,
71.99998389929533,,,,87.38619232177734,,,,,,
72.09998390078545,,,,81.33209991455078,,,,,,
72.19998390227556,,,,63.40205383300781,,,,,,
72.29998390376568,,,,55.8137092590332,,,,,,
72.3999839052558,,,,49.91719436645508,,,,,,
72.49998390674591,,,,43.108421325683594,,,,,,
72.59998390823603,,,,42.9840202331543,,,,,,
72.69998390972614,,,,44.89976501464844,,,,,,
72.79998391121626,,,,53.72380447387695,,,,,,
72.89998391270638,,,,57.721160888671875,,,,,,
72.99998391419649,,,,60.93894958496094,,,,,,
73.09998391568661,,,,68.92536926269531,,,,,,
73.19998391717672,,,,73.95938873291016,,,,,,
73.29998391866684,,,,78.58702850341797,,,,,,
73.39998392015696,,,,81.88774871826172,,,,,,
73.49998392164707,,,,86.45734405517578,,,,,,
73.59998392313719,,,,89.6585464477539,,,,,,
73.6999839246273,,,,92.45337677001953,,,,,,
73.79998392611742,,,,97.24688720703125,,,,,,
73.89998392760754,,,,97.37128448486328,,,,,,
73.99998392909765,,,,95.38090515136719,,,,,,
74.09998393058777,,,,85.71924591064453,,,,,,
74.19998393207788,,,,81.18282318115234,,,,,,
74.299983933568,,,,79.19243621826172,,,,,,
74.39998393505812,,,,78.09772491455078,,,,,,
74.49998393654823,,,,76.08246612548828,,,,,,
74.59998393803835,,,,72.0851058959961,,,,,,
74.69998393952847,,,,62.73029708862305,,,,,,
74.79998394101858,,,,60.292076110839844,,,,,,
74.8999839425087,,,,61.428253173828125,,,,,,
74.99998394399881,,,,64.430419921875,,,,,,
75.09998394548893,,,,75.24484252929688,,,,,,
75.19998394697905,,,,80.97549438476562,,,,,,
75.29998394846916,,,,85.8353500366211,,,,,,
75.39998394995928,,,,89.01996612548828,,,,,,
75.4999839514494,,,,86.32465362548828,,,,,,
75.59998395293951,,,,82.79171752929688,,,,,,
75.69998395442963,,,,80.51936340332031,,,,,,
75.79998395591974,,,,82.31900024414062,,,,,,
75.89998395740986,,,,84.00253295898438,,,,,,
75.99998395889997,,,,81.82140350341797,,,,,,
76.09998396039009,,,,80.90914916992188,,,,,,
76.1999839618802,,,,79.50758361816406,,,,,,
76.29998396337032,,,,80.89256286621094,,,,,,
76.39998396486044,,,,81.17453002929688,,,,,,
76.49998396635056,,,,82.10337829589844,,,,,,
76.59998396784067,,,,80.22909545898438,,,,,,
76.69998396933079,,,,75.17849731445312,,,,,,
76.7999839708209,,,,70.42645263671875,,,,,,
76.89998397231102,,,,65.29291534423828,,,,,,
76.99998397380114,,,,53.176448822021484,,,,,,
77.09998397529125,,,,46.83209991455078,,,,,,
77.19998397678137,,,,42.818153381347656,,,,,,
77.29998397827148,,,,43.19964599609375,,,,,,
77.3999839797616,,,,47.75265121459961,,,,,,
77.49998398125172,,,,53.12668991088867,,,,,,
77.59998398274183,,,,65.31779479980469,,,,,,
77.69998398423195,,,,71.21430969238281,,,,,,
77.79998398572206,,,,76.09905242919922,,,,,,
77.89998398721218,,,,80.0383529663086,,,,,,
77.9999839887023,,,,85.78559112548828,,,,,,
78.09998399019241,8.5,8.908421516418457,0.40842151641845703,87.27008819580078,21.867691040039062,54.752403259277344,2.078139066696167,-0.49854224920272827,46.54104232788086,49.34554672241211
78.19998399168253,8.5,8.90455150604248,0.40455150604248047,87.64328002929688,14.345088005065918,54.51358413696289,2.0687360763549805,-0.5008374452590942,50.34075927734375,49.2056884765625
78.29998399317265,8.5,8.909711837768555,0.4097118377685547,87.75109100341797,11.673133850097656,54.32057189941406,2.052947521209717,-0.5038600564002991,46.002079010009766,49.01858139038086
78.39998399466276,8.5,8.903261184692383,0.4032611846923828,87.98330688476562,9.60037899017334,54.17940139770508,2.0445003509521484,-0.5059338212013245,45.33338928222656,48.87708282470703
78.49998399615288,8.5,8.909711837768555,0.4097118377685547,87.80914306640625,6.769390106201172,54.0798225402832,2.035829782485962,-0.5089834928512573,48.57948303222656,48.56077194213867
78.599983997643,8.5,8.87100887298584,0.37100887298583984,88.56383514404297,5.81026029586792,54.087615966796875,2.0305962562561035,-0.5144810676574707,50.27781677246094,48.39789962768555
78.69998399913311,8.5,8.869718551635742,0.3697185516357422,90.5791015625,5.058135032653809,54.230995178222656,2.0321598052978516,-0.5167696475982666,50.637447357177734,48.47919845581055
